CustomerID,NumOrders,TotalQuantity,TotalSpent,FirstPurchaseDate,LastPurchaseDate,RecencyDays
15057,2,668,1489.5,2011-01-28 09:09:00,2011-03-09 15:17:00,274
15058,11,1069,2124.9900000000002,2011-01-31 15:35:00,2011-11-14 14:57:00,24
15059,9,604,1337.72,2011-01-09 11:54:00,2011-10-30 11:35:00,40
15060,4,263,303.09,2011-11-30 14:03:00,2011-12-01 13:47:00,7
15061,48,28920,54534.14,2010-12-02 15:19:00,2011-12-06 12:06:00,3
15062,4,763,987.86,2010-12-15 15:37:00,2011-09-29 16:51:00,70
15063,1,56,370.79999999999995,2011-05-10 13:25:00,2011-05-10 13:25:00,212
15065,4,1383,3158.13,2011-02-21 12:54:00,2011-11-02 09:45:00,37
15066,1,317,893.59,2011-10-17 13:25:00,2011-10-17 13:25:00,52
15067,3,954,1744.76,2011-03-02 12:10:00,2011-09-22 13:20:00,77
15068,2,364,553.36,2011-03-28 14:27:00,2011-10-24 14:47:00,45
15069,1,520,1109.53,2011-06-13 14:16:00,2011-06-13 14:16:00,178
15070,1,36,106.2,2010-12-02 11:23:00,2010-12-02 11:23:00,372
15071,2,269,982.07,2011-03-09 10:19:00,2011-09-07 11:43:00,93
15073,3,491,1043.41,2011-06-06 09:59:00,2011-11-30 10:44:00,9
15074,1,455,748.87,2011-08-26 14:45:00,2011-08-26 14:45:00,104
15075,1,447,773.03,2011-09-23 12:27:00,2011-09-23 12:27:00,77
15076,1,571,880.85,2011-06-20 08:23:00,2011-06-20 08:23:00,172
15078,32,5105,9743.11,2010-12-06 12:38:00,2011-12-02 15:41:00,6
15079,4,389,895.61,2010-12-09 09:25:00,2011-05-11 12:45:00,212
15081,5,190,504.8,2010-12-07 16:20:00,2011-11-17 17:08:00,21
15083,1,38,88.2,2011-03-28 12:18:00,2011-03-28 12:18:00,256
15087,1,470,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,281
15088,2,460,1160.07,2011-10-03 14:05:00,2011-11-18 13:14:00,20
15089,6,1359,2420.84,2011-08-03 14:14:00,2011-11-29 16:31:00,9
15090,1,208,381.32,2011-02-04 14:03:00,2011-02-04 14:03:00,307
15091,1,346,480.71,2011-10-03 12:47:00,2011-10-03 12:47:00,67
15092,2,135,457.81,2011-03-01 12:24:00,2011-05-08 14:10:00,214
15093,6,3760,4597.02,2010-12-02 18:25:00,2011-11-21 13:09:00,17
15095,4,1079,1370.6,2011-05-20 14:27:00,2011-08-28 12:01:00,103
15096,1,120,219.39000000000001,2011-10-28 10:27:00,2011-10-28 10:27:00,42
15097,1,170,248.08,2011-12-05 14:03:00,2011-12-05 14:03:00,3
15098,3,121,39916.5,2011-06-10 15:22:00,2011-06-10 15:33:00,181
15099,1,343,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,83
15100,3,80,876.0,2010-12-01 09:09:00,2011-01-10 10:35:00,333
15101,2,241,317.53,2010-12-15 12:54:00,2011-12-01 10:18:00,8
15103,2,329,703.36,2011-09-14 13:54:00,2011-11-08 14:53:00,30
15104,2,637,1027.44,2011-03-02 14:16:00,2011-05-27 12:29:00,196
15105,7,1211,2298.93,2011-07-28 10:09:00,2011-11-21 16:54:00,17
15106,5,1181,1422.52,2011-03-15 12:52:00,2011-11-22 09:16:00,17
15107,6,169,319.5,2010-12-02 13:45:00,2011-02-01 14:46:00,310
15108,4,499,1300.25,2011-04-26 10:54:00,2011-07-21 10:24:00,141
15109,1,131,484.95,2011-04-08 09:58:00,2011-04-08 09:58:00,245
15110,4,246,996.1,2011-01-25 11:41:00,2011-11-16 11:16:00,23
15111,3,710,1567.48,2010-12-02 11:45:00,2011-11-10 16:58:00,28
15113,3,2386,3609.33,2011-10-16 15:27:00,2011-11-30 08:23:00,9
15114,10,3096,2760.56,2011-02-11 08:45:00,2011-11-09 15:05:00,29
15115,1,157,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,17
15116,4,648,1352.75,2011-05-19 08:50:00,2011-11-22 12:25:00,17
15117,5,1948,1551.78,2011-05-08 12:38:00,2011-11-25 08:12:00,14
15118,1,1440,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,133
15119,1,88,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,245
15120,1,296,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,133
15121,2,199,457.72,2011-02-24 12:41:00,2011-10-20 14:51:00,49
15122,3,800,1633.78,2011-02-15 09:59:00,2011-08-17 16:48:00,113
15123,2,1195,2199.31,2011-05-17 14:57:00,2011-12-02 13:12:00,6
15124,2,233,184.19,2011-06-01 09:06:00,2011-11-17 10:09:00,22
15125,15,6193,11528.48,2011-03-14 09:59:00,2011-11-14 13:57:00,24
15127,1,251,406.53,2011-10-05 10:30:00,2011-10-05 10:30:00,65
15128,4,1343,1471.0,2011-05-04 12:32:00,2011-10-10 13:54:00,59
15129,11,1794,3447.4,2011-02-21 09:09:00,2011-10-20 14:40:00,49
15130,1,197,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,169
15132,5,679,977.9300000000001,2011-03-22 12:02:00,2011-11-21 17:10:00,17
15133,3,680,982.42,2011-02-11 10:38:00,2011-08-04 10:44:00,127
15134,8,887,1387.99,2011-04-13 11:05:00,2011-11-25 08:55:00,14
15135,1,43,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,238
15136,4,776,1286.7,2011-09-04 16:05:00,2011-12-07 12:26:00,2
15139,2,208,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,239
15140,7,1572,2354.25,2011-03-20 14:37:00,2011-10-18 14:07:00,51
15142,1,365,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,45
15143,1,150,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,225
15144,17,3050,6580.44,2011-01-31 13:17:00,2011-12-01 15:12:00,7
15145,4,756,1194.73,2011-04-05 15:20:00,2011-12-05 17:21:00,3
15146,2,1473,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,164
15147,1,366,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,239
15148,1,187,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,10
15149,1,128,520.8000000000001,2011-07-29 10:58:00,2011-07-29 10:58:00,133
15150,10,3658,5314.47,2011-03-15 14:21:00,2011-11-22 12:52:00,16
15152,13,2704,4745.69,2011-06-05 15:36:00,2011-11-30 12:32:00,9
15153,1,198,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,30
15154,1,104,296.42,2011-09-25 16:05:00,2011-09-25 16:05:00,74
15156,3,597,961.49,2011-11-06 12:41:00,2011-12-08 18:22:00,0
15157,3,2392,1936.07,2010-12-16 13:44:00,2011-12-06 11:28:00,3
15158,1,198,401.40000000000003,2011-10-25 13:53:00,2011-10-25 13:53:00,44
15159,30,11441,18641.010000000002,2010-12-13 15:44:00,2011-12-08 12:05:00,1
15160,1,84,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,356
15163,2,186,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,17
15164,3,360,843.05,2011-01-04 14:21:00,2011-10-02 12:05:00,68
15165,1,160,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,372
15167,1,67,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,320
15168,1,52,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,25
15171,1,290,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,330
15172,5,1611,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,8
15174,1,145,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,322
15175,1,454,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,71
15178,1,30,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,259
15179,5,1938,2206.95,2011-01-24 13:48:00,2011-11-21 12:53:00,17
15180,1,36,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,366
15181,3,544,689.4799999999999,2011-03-15 12:03:00,2011-10-04 13:58:00,65
15182,2,253,622.85,2011-03-16 12:42:00,2011-07-08 13:37:00,153
15184,2,223,406.76,2011-06-02 12:06:00,2011-11-10 13:41:00,28
15185,1,666,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,69
15186,2,215,411.41,2011-06-24 14:54:00,2011-11-25 14:58:00,13
15187,16,1887,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,1
15189,41,6149,16225.39,2011-01-11 12:29:00,2011-12-08 13:22:00,0
15192,3,918,1044.32,2010-12-09 14:56:00,2011-08-12 11:41:00,119
15193,1,144,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,60
15194,15,5703,7616.53,2010-12-06 15:00:00,2011-12-06 15:10:00,2
15195,1,1404,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,2
15197,3,469,1079.6100000000001,2010-12-16 18:01:00,2011-11-29 10:00:00,10
15198,2,120,193.64,2011-08-07 15:16:00,2011-09-08 14:42:00,91
15199,4,396,1268.7,2011-02-04 14:04:00,2011-10-11 15:12:00,58
15201,5,1210,1236.54,2011-04-06 14:02:00,2011-09-13 14:53:00,86
15203,6,1753,1827.8,2011-02-01 12:29:00,2011-11-14 08:16:00,25
15204,1,258,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,356
15205,2,378,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,84
15206,4,162,420.29999999999995,2011-03-09 08:59:00,2011-11-29 13:41:00,9
15208,5,316,870.12,2010-12-21 13:03:00,2011-12-08 17:24:00,0
15210,1,228,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,224
15211,2,240,894.4100000000001,2010-12-09 16:08:00,2011-10-10 13:31:00,59
15212,1,36,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,240
15213,2,272,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,318
15214,8,1254,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,1
15215,3,225,734.94,2011-09-04 12:24:00,2011-10-24 11:41:00,46
15216,1,28,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,87
15218,11,3329,5756.89,2011-01-25 11:20:00,2011-11-29 11:48:00,10
15219,1,45,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,175
15220,6,1393,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,51
15221,1,43,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,365
15222,1,440,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,318
15223,2,213,755.75,2011-04-04 12:17:00,2011-04-28 11:31:00,225
15224,2,152,322.08,2010-12-12 12:34:00,2010-12-16 15:02:00,357
15225,1,226,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,233
15226,1,71,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,310
15227,5,750,1219.4,2011-01-26 15:31:00,2011-11-03 11:59:00,36
15228,4,2255,3386.71,2011-02-18 09:04:00,2011-10-04 13:56:00,65
15230,2,351,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,238
15232,2,686,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,112
15234,1,196,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,276
15235,12,1324,2247.51,2010-12-01 17:22:00,2011-05-06 09:44:00,217
15236,1,269,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,298
15237,4,1071,1412.32,2011-04-26 15:04:00,2011-12-08 09:46:00,1
15238,3,692,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,28
15239,2,594,780.59,2011-09-22 09:53:00,2011-11-29 14:14:00,9
15240,5,1369,1706.57,2011-02-01 08:23:00,2011-10-26 09:50:00,44
15241,8,1818,1756.44,2011-03-01 11:02:00,2011-10-04 09:05:00,66
15243,1,185,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,73
15244,2,405,631.57,2011-04-05 15:12:00,2011-10-05 13:19:00,64
15245,3,1784,2515.84,2011-03-23 13:42:00,2011-07-28 18:56:00,133
15246,2,247,514.15,2010-12-16 09:46:00,2011-04-15 14:45:00,237
15247,1,160,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,121
15249,13,3577,6688.46,2011-03-28 12:49:00,2011-11-08 11:45:00,31
15251,11,6171,10484.99,2011-04-12 10:38:00,2011-11-30 15:02:00,8
15252,2,522,740.78,2011-06-09 14:15:00,2011-11-03 13:30:00,35
15253,5,866,918.1999999999999,2011-06-23 12:19:00,2011-11-23 16:22:00,15
15254,1,275,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,126
15255,1,489,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,66
15256,1,55,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,148
15257,1,46,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,282
15258,2,142,623.16,2011-05-06 14:16:00,2011-06-24 12:30:00,168
15260,7,885,1810.77,2010-12-02 12:09:00,2011-08-31 13:55:00,99
15261,1,270,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,134
15262,1,73,178.95000000000002,2011-01-20 12:16:00,2011-01-20 12:16:00,323
15263,1,89,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,106
15264,1,265,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,63
15265,2,612,1506.1200000000001,2011-04-18 12:16:00,2011-07-11 14:46:00,150
15266,1,18,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,337
15267,5,944,1717.36,2011-06-10 10:24:00,2011-11-17 15:59:00,21
15269,1,26,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,23
15270,7,1521,2379.49,2011-02-02 13:25:00,2011-11-24 09:24:00,15
15271,15,1262,2507.07,2010-12-09 13:47:00,2011-12-02 14:11:00,6
15272,2,310,721.94,2011-09-14 16:36:00,2011-10-13 12:59:00,56
15274,2,619,716.57,2011-11-21 14:17:00,2011-12-05 16:57:00,3
15275,1,498,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,37
15276,1,64,135.31,2011-10-04 16:39:00,2011-10-04 16:39:00,65
15277,1,205,255.89999999999998,2011-10-24 10:08:00,2011-10-24 10:08:00,46
15279,1,189,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,354
15280,1,154,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,171
15281,9,1211,2332.15,2011-01-10 15:51:00,2011-10-12 09:10:00,58
15286,1,55,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,49
15287,2,433,486.69,2011-09-30 12:30:00,2011-11-17 15:34:00,21
15288,5,775,2306.52,2010-12-09 13:59:00,2011-10-27 16:58:00,42
15289,3,1008,939.78,2011-04-04 12:44:00,2011-11-10 13:49:00,28
15290,18,4501,7943.22,2010-12-15 16:03:00,2011-12-05 11:39:00,4
15291,15,2103,4668.3,2010-12-01 09:32:00,2011-11-14 11:02:00,25
15292,1,56,180.94,2011-05-22 15:00:00,2011-05-22 15:00:00,200
15296,6,1766,3672.86,2011-01-17 11:57:00,2011-10-20 11:47:00,50
15297,3,292,641.94,2011-10-07 09:42:00,2011-11-29 16:32:00,9
15298,12,3116,4799.9,2010-12-08 13:55:00,2011-12-07 17:17:00,1
15299,7,2948,4507.01,2010-12-02 16:48:00,2011-10-03 14:19:00,66
15300,1,292,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,63
15301,12,2775,5070.35,2010-12-06 12:21:00,2011-10-20 09:57:00,50
15303,1,248,574.02,2011-02-22 13:59:00,2011-02-22 13:59:00,289
15304,8,104,694.4000000000001,2010-12-06 11:42:00,2011-10-10 10:23:00,60
15306,3,810,1174.35,2011-07-14 15:22:00,2011-10-06 12:56:00,63
15307,1,37,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,95
15308,1,175,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,273
15311,91,38194,60767.9,2010-12-01 09:41:00,2011-12-09 12:00:00,0
15312,4,516,924.85,2010-12-20 12:51:00,2011-09-25 13:10:00,74
15313,1,25,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,109
15314,1,313,327.97,2011-05-24 14:39:00,2011-05-24 14:39:00,198
15315,2,862,570.5,2011-08-15 15:17:00,2011-10-06 12:51:00,63
15316,1,100,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,326
15318,1,642,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,3
15319,1,175,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,283
15320,1,326,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,43
15321,3,1181,2748.31,2011-02-21 11:10:00,2011-09-30 09:40:00,70
15322,1,416,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,85
15325,1,232,162.29,2011-08-28 11:55:00,2011-08-28 11:55:00,103
15326,1,386,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,333
15327,1,116,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,52
15329,3,486,1049.7,2011-06-21 10:37:00,2011-10-31 15:36:00,38
15330,2,1312,714.96,2011-10-10 12:30:00,2011-11-07 17:50:00,31
15332,4,652,1661.06,2010-12-05 12:00:00,2010-12-08 14:43:00,365
15333,1,344,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,207
15334,3,274,351.67,2011-06-19 13:51:00,2011-07-06 11:22:00,156
15335,1,80,173.97,2011-10-17 12:50:00,2011-10-17 12:50:00,53
15339,2,416,574.07,2011-01-25 13:15:00,2011-10-04 12:51:00,65
15341,1,812,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,80
15342,1,283,406.09,2011-08-02 10:19:00,2011-08-02 10:19:00,129
15343,1,84,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,86
15344,3,116,563.94,2011-09-26 14:48:00,2011-12-09 10:45:00,0
15345,1,81,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,45
15346,1,144,252.42000000000002,2011-01-11 11:18:00,2011-01-11 11:18:00,332
15347,1,130,201.60000000000002,2010-12-08 15:25:00,2010-12-08 15:25:00,365
15348,1,84,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,71
15349,2,327,473.81,2011-06-05 15:46:00,2011-07-04 16:06:00,157
15350,1,51,115.65,2010-12-01 13:33:00,2010-12-01 13:33:00,372
15351,7,753,1960.1100000000001,2010-12-05 11:49:00,2011-11-27 12:52:00,11
15353,2,343,777.02,2010-12-07 11:49:00,2011-03-30 12:15:00,254
15355,2,45,277.05,2011-10-17 15:22:00,2011-11-10 13:44:00,28
15356,10,1673,2766.5,2010-12-06 14:05:00,2011-11-08 13:11:00,30
15358,22,7050,8347.2,2010-12-09 10:04:00,2011-12-05 09:04:00,4
15360,1,223,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,39
15361,1,336,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,361
15363,1,144,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,372
15364,2,493,913.19,2011-03-30 13:39:00,2011-09-05 09:46:00,95
15365,7,1084,2314.32,2011-01-28 13:08:00,2011-11-14 08:29:00,25
15366,2,621,602.51,2010-12-16 15:59:00,2011-09-25 15:01:00,74
15367,4,1057,1877.59,2011-03-09 13:53:00,2011-10-13 14:13:00,56
15368,1,230,446.94000000000005,2011-11-18 14:42:00,2011-11-18 14:42:00,20
15370,7,830,2386.05,2011-01-11 11:32:00,2011-10-30 10:58:00,40
15372,1,2924,2007.3999999999999,2011-07-25 16:39:00,2011-07-25 16:39:00,136
15373,12,500,2415.91,2010-12-03 14:40:00,2011-12-01 15:05:00,7
15374,1,126,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,128
15376,3,619,1233.3600000000001,2011-05-01 13:45:00,2011-10-30 15:04:00,39
15379,7,2305,3703.29,2010-12-16 13:02:00,2011-06-23 13:13:00,168
15380,5,376,1690.2600000000002,2010-12-09 15:01:00,2011-12-01 12:13:00,8
15381,2,171,596.85,2011-03-16 13:44:00,2011-05-10 11:55:00,213
15382,6,4012,5955.71,2011-02-17 12:01:00,2011-11-25 10:58:00,14
15384,2,596,642.41,2010-12-15 11:34:00,2011-06-23 10:57:00,169
15385,1,161,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,39
15386,1,446,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,185
15388,1,88,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,269
15389,1,400,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,171
15392,4,1277,1535.53,2010-12-14 15:50:00,2011-12-05 11:01:00,4
15393,2,150,231.86,2011-03-03 16:58:00,2011-11-23 16:48:00,15
15394,4,910,2183.54,2010-12-16 12:46:00,2011-11-30 11:49:00,9
15395,1,17,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,325
15396,1,122,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,112
15397,1,20,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,289
15398,2,769,1345.53,2011-09-22 14:56:00,2011-11-23 16:47:00,15
15399,3,611,815.77,2011-09-21 15:57:00,2011-12-08 13:04:00,0
15400,5,390,716.2,2011-03-06 11:27:00,2011-09-08 13:57:00,91
15402,2,694,626.77,2011-05-27 13:32:00,2011-07-14 12:17:00,148
15405,1,193,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,188
15406,2,254,510.71000000000004,2011-02-11 16:19:00,2011-11-08 13:22:00,30
15407,4,558,1056.44,2011-02-07 13:18:00,2011-11-06 11:55:00,33
15408,1,106,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,263
15410,8,1200,3450.84,2011-03-23 10:15:00,2011-09-16 14:47:00,83
15411,4,530,1358.88,2011-06-10 12:30:00,2011-11-13 15:19:00,25
15412,1,108,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,170
15414,3,443,774.9000000000001,2011-04-11 13:45:00,2011-11-30 09:50:00,9
15415,1,575,572.8100000000001,2011-01-30 14:13:00,2011-01-30 14:13:00,312
15416,4,2090,3984.32,2011-03-02 08:41:00,2011-10-06 09:38:00,64
15417,1,284,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,84
15419,1,230,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,24
15421,4,500,950.36,2011-02-02 14:36:00,2011-10-12 09:20:00,58
15422,2,38,97.7,2011-01-20 14:17:00,2011-01-20 16:17:00,322
15423,1,101,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,37
15424,2,554,383.34,2011-03-30 13:00:00,2011-03-30 13:02:00,253
15426,5,674,1447.39,2010-12-05 13:55:00,2011-11-20 15:36:00,18
15427,3,1013,1483.14,2011-10-23 14:47:00,2011-11-06 14:29:00,32
15428,1,102,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,14
15429,2,380,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,26
15432,1,65,171.19,2011-11-16 16:30:00,2011-11-16 16:30:00,22
15433,2,534,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,213
15434,5,647,1041.48,2011-05-23 14:18:00,2011-12-01 13:33:00,7
15435,1,54,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,21
15436,3,613,1122.53,2011-04-19 16:52:00,2011-11-27 16:05:00,11
15437,1,79,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,261
15438,1,59,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,130
15440,3,197,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,54
15442,1,120,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,248
15443,7,1663,3236.91,2011-01-23 13:25:00,2011-12-08 10:40:00,1
15444,2,764,1418.26,2011-10-30 16:12:00,2011-11-30 17:37:00,8
15445,1,58,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,263
15447,1,85,155.17,2011-01-13 11:26:00,2011-01-13 11:26:00,330
15448,1,232,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,312
15449,3,812,974.52,2011-03-23 10:43:00,2011-11-13 15:02:00,25
15450,1,376,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,29
15452,3,283,538.73,2011-03-20 15:21:00,2011-11-10 12:13:00,29
15453,7,845,1388.37,2011-06-05 12:37:00,2011-12-08 10:59:00,1
15454,1,86,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,361
15456,3,660,447.22,2010-12-15 15:34:00,2011-03-01 13:51:00,282
15457,1,132,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,261
15458,1,156,161.64,2011-11-14 13:08:00,2011-11-14 13:08:00,24
15460,1,109,216.76,2010-12-20 16:08:00,2010-12-20 16:08:00,353
15462,3,172,234.6,2011-06-05 15:36:00,2011-09-06 13:11:00,93
15463,1,106,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,28
15464,1,350,1048.85,2011-01-05 15:56:00,2011-01-05 15:56:00,337
15465,18,1257,7354.62,2010-12-05 10:12:00,2011-11-20 10:11:00,19
15466,1,246,334.53,2011-09-15 14:08:00,2011-09-15 14:08:00,84
15467,3,310,524.88,2011-07-10 14:42:00,2011-11-30 14:17:00,8
15468,2,155,467.51,2011-10-19 13:38:00,2011-10-19 13:49:00,50
15469,2,153,538.55,2011-08-11 16:54:00,2011-10-20 16:21:00,49
15471,1,266,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,1
15472,1,251,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,112
15473,7,672,1771.2,2011-10-10 11:12:00,2011-11-25 15:15:00,13
15475,1,319,454.10999999999996,2011-09-23 15:20:00,2011-09-23 15:20:00,76
15478,2,585,1441.42,2011-10-14 11:09:00,2011-10-30 14:19:00,39
15480,1,303,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,115
15482,12,5020,11054.96,2010-12-16 10:08:00,2011-11-24 10:46:00,15
15483,4,295,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,160
15484,4,3152,3594.31,2011-09-22 13:31:00,2011-12-08 15:03:00,0
15485,3,1306,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,29
15488,1,73,91.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,92
15489,3,608,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,22
15491,6,1646,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,94
15492,2,483,659.4599999999999,2011-09-26 14:02:00,2011-11-11 14:53:00,27
15493,5,560,2001.8,2011-03-14 11:44:00,2011-11-07 12:04:00,32
15494,2,1148,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,20
15497,2,624,1262.2,2011-01-24 10:01:00,2011-11-22 11:51:00,17
15498,27,6105,13316.4,2010-12-08 12:29:00,2011-12-07 12:48:00,2
15500,4,572,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,7
15502,12,4236,10384.93,2010-12-05 15:40:00,2011-11-24 12:48:00,15
15503,1,74,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,362
15504,1,33,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,80
15505,5,2390,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,52
15506,3,848,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,22
15507,1,162,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,171
15508,6,440,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,188
15510,1,2,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,330
15511,5,271,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,11
15512,2,68,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,155
15513,19,5709,14758.220000000001,2010-12-01 11:22:00,2011-11-06 14:36:00,32
15514,11,2160,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,11
15516,3,27,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,44
15517,1,293,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,232
